name;link;author;description;;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Клєо Вірджинія Ендрюс;'[''В душі завжди залишається слід від сильної любові, і вона легко розпалюється знову.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Пол Беттані;'[''Прибережіть частину вашої душі для тих людей, яких ви любите.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Маргоша;'[''Кажуть, душа важить 21 грам, а іноді здається, що мішок цементу тягаєш.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Сергій Сергійович Бодров;'[''Випробуваннями душа міцніє.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Chitra Banerjee Divakaruni;'['' легко поранити людину, але набагато важче витягнути шип образи з його серця.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Цвєтаєва Марина Іванівна;'[''Моя душа втрачає голову.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html; Сто років самотності;'[''Кожна річ — жива.'', '' Треба тільки зуміти розбудити її душу.'', ''Габрієль Гарсія Маркес.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Пожирач душ | Soul Eater;'[''Форма і вигляд не мають значення.'', '' Важлива лише душа.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Bleach;'[''Сволота – це стан душі.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Антон Павлович Чехов;'[''У людині повинно бути все прекрасно: і обличчя, і одяг, і душа, і думки.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html; Норвезький ліс;'[''Таке відчуття, що у мене в душі твердий панцир, і лише дуже небагато можуть його пробити і забратися всередину.'', ''Харукі Муракамі.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html; Три товариші;'[''Висловитися – значить полегшити душу.'', ''Еріх Марія Ремарк.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Семен Альтов;'[''Душа болить.'', '' Станеш лікувати — починає боліти печінка.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html; Вовчий дощ);'"[''Ми виживемо, поки у нас є наші душі.'', ""Wolf''s Rain (яп."", '' ウルフズ・レイン, укр.'']"';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Ошо (Чандра Мохан Раджніш);'[''Душа завжди молода, вона ніколи не старіє.'', '' Чому?'', '' Тому що душа — поза часом.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Віктор Фірсов;'[''Фразу про те, що нервові клітини не відновлюються, придумали матеріалісти.'', ''Нервовим клітинам пофігу, їх функція — проводити електричні імпульси.'', ''У людини душа болить, а не нервові клітини.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;«Життя Пі | Life of Pi»;'[''У тварин є душа.'', '' Я бачив це в їх очах.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Януш Вишневський;'[''І ніякі таблетки тут не допоможуть.'', '' Єдине, що в таких випадках допомагає, це час.'', '' Зламана душа повинна зростися, як зростаються зламані кістки.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Добре слово — двері в душу;[];;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Януш Вишневський;'[''Душу можна ґвалтувати лише до певного моменту.'', '' Потім вона просто ламається, як кістка ноги.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html; Портрет Доріана Грея;'[''Хто до життя ставиться як художник, тому мозком служить душа.'', ''Оскар Уайльд.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Сталевий алхімік / Fullmetal Alchemist;'[''Неможливо стерти з душі те, що стало її частиною.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Жуль Ренар;'[''В очах відбивається душа.'', '' У мові відбивається суспільство.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html; Весь світ театр;'[''Любити всією душею, дуже великий ризик.'', ''Борис Акунін.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Володимир Борисов;'[''Якщо «музика – це стан душі», то багатьом з вітчизняної естради час навідатися до психіатра.'']';;
душу;http://tsytaty.ukrayinskoyu.pro//dushu.html;Лев Миколайович Толстой;'[''Очі — дзеркало душі.'']';;
